,player_defMatchup_a,player_off_a,player_off_ht,player_defMatchup_ht,poss,ptsScored_team,fga,fg,fga3,fg3,qSQ,iso_actions,iso_pts,pick_actions,pick_pts,post_actions,post_pts,offBall_actions,offBall_pts,passes,assistOppCreated,touches,touches_direct,touches_catchAndShoot,touches_paint,touches_time,tov,fta,ft_player,fouls
92488,"Blaeholder, Elijah","Nading, Samuel",79,76,1,0,,,,,,,,2.0,0.0,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,4.78,,,,
92586,"Blaeholder, Elijah","Nading, Samuel",79,76,1,0,,,,,,,,,,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,3.74,,,,
92625,"Blaeholder, Elijah","Nading, Samuel",79,76,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
92640,"Blaeholder, Elijah","Nading, Samuel",79,76,1,0,1.0,0.0,1.0,0.0,49.4002282619,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,4.32,,,,
92837,"Blaeholder, Elijah","Nading, Samuel",79,76,1,0,,,,,,,,,,,,1,0,1.0,0.0,1.0,0.0,0.0,0.0,2.2,,,,
92954,"Mariman, Isaac","Nading, Samuel",79,84,1,3,,,,,,,,2.0,3.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,10.2,,,,
93487,"Mariman, Isaac","Nading, Samuel",79,84,1,2,0.0,0.0,0.0,0.0,,1.0,2.0,4.0,0.0,,,0,0,1.0,1.0,2.0,2.0,0.0,1.0,11.86,,2.0,2.0,1.0
94673,"Mariman, Isaac","Nading, Samuel",79,84,1,0,2.0,0.0,2.0,0.0,43.1163847446,1.0,0.0,2.0,0.0,,,1,0,1.0,0.0,3.0,2.0,0.0,0.0,10.26,,,,
94843,"Mariman, Isaac","Nading, Samuel",79,84,1,3,1.0,1.0,1.0,1.0,41.0730198026,1.0,3.0,1.0,3.0,,,0,0,,,1.0,1.0,0.0,0.0,19.0,,,,
95175,"Mariman, Isaac","Nading, Samuel",79,84,1,2,1.0,1.0,0.0,0.0,53.4575819969,1.0,2.0,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,15.04,,,,
95662,"Mariman, Isaac","Nading, Samuel",79,84,1,3,1.0,1.0,1.0,1.0,43.7765657902,1.0,3.0,1.0,3.0,,,0,0,,,1.0,1.0,0.0,0.0,15.6,,,,
96341,"Vialpando, David","Nading, Samuel",79,75,1,2,,,,,,1.0,0.0,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,,,,
97094,"Vialpando, David","Nading, Samuel",79,75,1,0,,,,,,,,,,,,1,0,2.0,1.0,2.0,1.0,0.0,0.0,2.68,,,,
97311,"Vialpando, David","Nading, Samuel",79,75,1,0,,,,,,,,1.0,0.0,,,1,0,2.0,0.0,2.0,0.0,0.0,0.0,4.66,,,,
98625,"Vialpando, David","Nading, Samuel",79,75,1,0,1.0,0.0,1.0,0.0,27.7427695692,,,,,,,1,0,1.0,0.0,2.0,1.0,0.0,0.0,3.3600000000000003,,,,
98985,"Vialpando, David","Nading, Samuel",79,75,1,1,0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,1.0,0,0,1.0,0.0,2.0,1.0,0.0,0.0,6.779999999999999,,2.0,1.0,1.0
101326,"Dedios, Eric","Nading, Samuel",79,73,1,1,,,,,,,,2.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,,,,
102731,"Dedios, Eric","Nading, Samuel",79,73,1,3,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.36,,,,
102896,"Berg, Harley","Nading, Samuel",79,80,1,1,,,,,,1.0,0.0,,,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,2.36,,,,
103053,"Berg, Harley","Nading, Samuel",79,80,1,0,1.0,0.0,1.0,0.0,53.7343293428,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,6.36,,,,
103082,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,,,,,1,0,1.0,0.0,1.0,0.0,0.0,0.0,3.64,,,,
103215,"Berg, Harley","Nading, Samuel",79,80,1,2,0.0,0.0,0.0,0.0,,,,1.0,2.0,,,1,2,,,1.0,1.0,0.0,0.0,2.96,,2.0,2.0,1.0
103232,"Berg, Harley","Nading, Samuel",79,80,1,2,0.0,0.0,0.0,0.0,,,,,,,,0,0,,,1.0,1.0,0.0,0.0,7.76,,2.0,2.0,1.0
103386,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,6.16,,,,
103420,"Berg, Harley","Nading, Samuel",79,80,1,0,2.0,0.0,2.0,0.0,59.9943101406,1.0,0.0,1.0,0.0,,,0,0,1.0,1.0,3.0,3.0,1.0,1.0,6.173333333333333,,,,
103497,"Berg, Harley","Nading, Samuel",79,80,1,2,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.52,,,,
103514,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,,,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.4,,,,
103570,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,4.74,,,,
103618,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,13.6,,,,
103720,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.44,,,,
103742,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,1.0,0.0,0.0,9.72,1.0,,,
103756,"Berg, Harley","Nading, Samuel",79,80,1,3,1.0,1.0,1.0,1.0,46.9751536846,1.0,3.0,1.0,3.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,4.46,,,,
103786,"Berg, Harley","Nading, Samuel",79,80,1,3,1.0,1.0,1.0,1.0,37.5578328967,,,1.0,0.0,,,0,0,2.0,0.0,3.0,1.0,1.0,0.0,6.573333333333333,,,,
103858,"Berg, Harley","Nading, Samuel",79,80,1,2,1.0,1.0,0.0,0.0,45.3374952078,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,8.4,,,,
104051,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,1.0,0.0,0.0,9.44,,,,
104094,"Berg, Harley","Nading, Samuel",79,80,1,3,,,,,,,,1.0,3.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,,,,
104142,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,3.2,,,,
104164,"Berg, Harley","Nading, Samuel",79,80,1,3,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,11.64,,,,
104259,"Berg, Harley","Nading, Samuel",79,80,1,0,1.0,0.0,0.0,0.0,62.1974170208,,,,,1.0,0.0,1,0,,,1.0,1.0,0.0,0.0,6.64,,,,
104366,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.56,,,,
104408,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,5.28,,,,
104503,"Berg, Harley","Nading, Samuel",79,80,1,3,,,,,,,,1.0,3.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,11.24,,,,
104512,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,8.5,,,,
104554,"Berg, Harley","Nading, Samuel",79,80,1,2,1.0,1.0,0.0,0.0,38.7622416019,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,9.92,,,,
104640,"Berg, Harley","Nading, Samuel",79,80,1,3,,,,,,,,2.0,3.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,12.84,,,,
104677,"Berg, Harley","Nading, Samuel",79,80,1,2,1.0,1.0,0.0,0.0,54.0826678276,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,9.16,,,,
104856,"Berg, Harley","Nading, Samuel",79,80,1,0,1.0,0.0,0.0,0.0,38.7660980225,,,,,1.0,0.0,1,0,1.0,0.0,2.0,1.0,0.0,0.0,5.22,,,,
104869,"Berg, Harley","Nading, Samuel",79,80,1,3,,,,,,,,2.0,3.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,13.36,,,,
104918,"Berg, Harley","Nading, Samuel",79,80,1,1,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.28,,,,
104946,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
105108,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
105166,"Berg, Harley","Nading, Samuel",79,80,1,1,,,,,,,,1.0,0.0,,,1,1,3.0,2.0,3.0,2.0,0.0,0.0,8.41,,,,
105201,"Berg, Harley","Nading, Samuel",79,80,1,3,,,,,,,,1.0,3.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,11.2,,,,
105496,"Berg, Harley","Nading, Samuel",79,80,1,2,,,,,,,,2.0,2.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,4.6,,2.0,2.0,1.0
105527,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,4.46,,,,
105588,"Berg, Harley","Nading, Samuel",79,80,1,3,,,,,,,,,,,,0,0,,,,,,,,,,,
105603,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,14.44,,,,
105752,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,2.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,12.04,,,,
105787,"Berg, Harley","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,8.6,,,,
105820,"Berg, Harley","Nading, Samuel",79,80,1,3,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,5.88,,,,
107660,"Bedonie, Ira","Nading, Samuel",79,80,1,0,1.0,0.0,1.0,0.0,50.5431756377,1.0,0.0,,,,,0,0,,,1.0,1.0,0.0,0.0,7.64,,,,
108129,"Bedonie, Ira","Nading, Samuel",79,80,1,0,,,,,,,,,,1.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,7.28,,,,
109303,"Hammond, Brandyn","Nading, Samuel",79,78,1,3,1.0,1.0,1.0,1.0,55.3036898375,,,,,,,0,0,,,1.0,1.0,0.0,0.0,1.28,,,,
109847,"Hammond, Brandyn","Nading, Samuel",79,78,1,0,,,,,,,,,,,,0,0,,,1.0,1.0,0.0,0.0,5.52,,,,
110400,"Hammond, Brandyn","Nading, Samuel",79,78,1,3,,,,,,,,3.0,3.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,18.12,,,,
111223,"Hammond, Brandyn","Nading, Samuel",79,78,1,3,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.12,,,,
111670,"Hammond, Brandyn","Nading, Samuel",79,78,1,3,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,8.76,,,,
112002,"Hammond, Brandyn","Nading, Samuel",79,78,1,0,,,,,,,,1.0,0.0,1.0,0.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,,,,
113235,"Wells, Dale","Nading, Samuel",79,80,1,3,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,5.96,,,,
113293,"Wells, Dale","Nading, Samuel",79,80,1,1,0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,1.0,1,1,1.0,0.0,2.0,1.0,0.0,0.0,7.42,,2.0,1.0,1.0
113513,"Wells, Dale","Nading, Samuel",79,80,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,8.96,,,,
113906,"Wells, Dale","Nading, Samuel",79,80,1,2,,,,,,,,,,,,0,0,,,,,,,,,,,
114334,"Wells, Dale","Nading, Samuel",79,80,1,3,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.92,,,,
114370,"Wells, Dale","Nading, Samuel",79,80,1,0,1.0,0.0,1.0,0.0,57.2114378214,,,2.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,12.92,,,,
114451,"Wells, Dale","Nading, Samuel",79,80,1,2,,,,,,,,2.0,2.0,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,6.1,,,,
114508,"Wells, Dale","Nading, Samuel",79,80,1,3,,,,,,,,1.0,3.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,5.48,,,,
114527,"Wells, Dale","Nading, Samuel",79,80,1,3,,,,,,,,2.0,3.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,12.16,,,,
114542,"Wells, Dale","Nading, Samuel",79,80,1,3,1.0,1.0,1.0,1.0,44.1247165203,1.0,3.0,2.0,3.0,,,0,0,,,1.0,1.0,0.0,0.0,20.44,,,,
114728,"Wells, Dale","Nading, Samuel",79,80,1,3,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,12.76,,,,
114923,"Wells, Dale","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,2.0,0.0,2.0,1.0,0.0,0.0,4.48,,,,
114930,"Wells, Dale","Nading, Samuel",79,80,1,0,1.0,0.0,0.0,0.0,55.6989729404,1.0,0.0,,,,,2,0,,,1.0,1.0,0.0,0.0,5.2,,,,
114967,"Wells, Dale","Nading, Samuel",79,80,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
115028,"Wells, Dale","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,1,0,2.0,1.0,2.0,1.0,0.0,0.0,5.16,,,,
115457,"Wells, Dale","Nading, Samuel",79,80,1,0,,,,,,,,,,1.0,0.0,0,0,2.0,1.0,2.0,1.0,0.0,1.0,3.68,,,,
115495,"Wells, Dale","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,7.6,,,,
115496,"Wells, Dale","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,11.28,1.0,,,
115715,"Wells, Dale","Nading, Samuel",79,80,1,3,,,,,,,,,,,,0,0,,,,,,,,,,,
115798,"Wells, Dale","Nading, Samuel",79,80,1,2,1.0,1.0,0.0,0.0,51.8507301807,,,1.0,2.0,,,0,0,2.0,0.0,3.0,1.0,0.0,0.0,3.3200000000000003,,,,
116122,"Wells, Dale","Nading, Samuel",79,80,1,0,,,,,,,,2.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,10.2,,,,
116320,"Wells, Dale","Nading, Samuel",79,80,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
116503,"Wells, Dale","Nading, Samuel",79,80,1,0,,,,,,,,,,,,0,0,2.0,0.0,2.0,1.0,0.0,0.0,2.24,,,,
116536,"Wells, Dale","Nading, Samuel",79,80,1,2,,,,,,,,,,,,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.76,,,,
116616,"Wells, Dale","Nading, Samuel",79,80,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
116777,"Vialpando, Samuel","Nading, Samuel",79,78,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
116925,"Vialpando, Samuel","Nading, Samuel",79,78,1,2,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,6.92,,,,
117564,"Vialpando, Samuel","Nading, Samuel",79,78,1,0,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,3.6,,,,
118631,"Vialpando, Samuel","Nading, Samuel",79,78,1,3,1.0,1.0,1.0,1.0,48.2705399394,1.0,3.0,2.0,0.0,,,0,0,2.0,1.0,3.0,2.0,0.0,0.0,6.640000000000001,,,,
120282,"Ortiz, Marcus","Nading, Samuel",79,76,1,3,,,,,,,,2.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,11.2,,,,
120890,"Ortiz, Marcus","Nading, Samuel",79,76,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,7.04,,,,
120912,"Ortiz, Marcus","Nading, Samuel",79,76,1,1,0.0,0.0,0.0,0.0,,1.0,1.0,,,,,0,0,,,1.0,1.0,0.0,0.0,3.96,,2.0,1.0,1.0
121089,"Ortiz, Marcus","Nading, Samuel",79,76,1,0,1.0,0.0,0.0,0.0,30.494505167,,,1.0,0.0,1.0,0.0,0,0,,,1.0,1.0,0.0,0.0,16.2,,,,
121137,"Ortiz, Marcus","Nading, Samuel",79,76,1,0,1.0,0.0,0.0,0.0,42.2436475754,,,1.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,3.74,,,,
121398,"Ortiz, Marcus","Nading, Samuel",79,76,1,1,0.0,0.0,0.0,0.0,,,,,,,,0,0,,,1.0,1.0,0.0,0.0,2.4,,2.0,1.0,1.0
121633,"Ortiz, Marcus","Nading, Samuel",79,76,1,0,,,,,,,,1.0,0.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,9.32,,,,
122091,"Ortiz, Marcus","Nading, Samuel",79,76,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,6.36,,,,
122720,"Ortiz, Marcus","Nading, Samuel",79,76,1,2,,,,,,,,,,,,1,2,2.0,1.0,2.0,1.0,0.0,0.0,1.76,,,,
123056,"Ortiz, Marcus","Nading, Samuel",79,76,1,2,0.0,0.0,0.0,0.0,,,,,,1.0,2.0,0,0,,,1.0,1.0,0.0,0.0,8.36,,2.0,2.0,1.0
123080,"Ortiz, Marcus","Nading, Samuel",79,76,1,0,2.0,0.0,1.0,0.0,55.7160079479,,,1.0,0.0,,,0,0,,,2.0,2.0,0.0,0.0,5.5,,,,
123323,"Martinez, Colen","Nading, Samuel",79,77,1,2,1.0,1.0,0.0,0.0,80.587387085,,,,,1.0,2.0,0,0,,,1.0,1.0,0.0,1.0,2.52,,,,
123429,"Martinez, Colen","Nading, Samuel",79,77,1,2,1.0,1.0,0.0,0.0,70.4034149647,,,2.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,19.88,,,,
123433,"Martinez, Colen","Nading, Samuel",79,77,1,0,1.0,0.0,1.0,0.0,51.6328185797,,,2.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,8.4,,,,
123473,"Martinez, Colen","Nading, Samuel",79,77,1,2,1.0,1.0,0.0,0.0,54.2972147465,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,6.04,,,,
123496,"Martinez, Colen","Nading, Samuel",79,77,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,,,,
123512,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,1.0,0.0,,,0,0,2.0,0.0,2.0,1.0,0.0,0.0,2.26,1.0,,,
123621,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,3.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,12.16,,,,
123652,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
123703,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,11.08,,,,
123710,"Martinez, Colen","Nading, Samuel",79,77,1,3,,,,,,,,1.0,3.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,12.08,,,,
123757,"Martinez, Colen","Nading, Samuel",79,77,1,0,1.0,0.0,1.0,0.0,47.0267683268,1.0,0.0,2.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,6.44,,,,
123779,"Martinez, Colen","Nading, Samuel",79,77,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,11.08,,,,
123783,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
123790,"Martinez, Colen","Nading, Samuel",79,77,1,2,1.0,1.0,0.0,0.0,51.6995668411,1.0,2.0,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,14.36,,,,
123821,"Martinez, Colen","Nading, Samuel",79,77,1,2,,,,,,,,2.0,2.0,,,1,2,2.0,1.0,2.0,1.0,0.0,0.0,6.34,,,,
123827,"Martinez, Colen","Nading, Samuel",79,77,1,2,0.0,0.0,0.0,0.0,,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,12.8,,2.0,2.0,1.0
123879,"Martinez, Colen","Nading, Samuel",79,77,1,3,,,,,,,,2.0,0.0,,,1,0,2.0,0.0,2.0,0.0,0.0,0.0,3.86,,,,
123921,"Martinez, Colen","Nading, Samuel",79,77,1,3,,,,,,,,,,,,0,0,,,,,,,,,,,
123941,"Martinez, Colen","Nading, Samuel",79,77,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,6.6,,,,
123982,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,1.0,0.0,,,1,0,2.0,0.0,2.0,0.0,0.0,0.0,4.82,,,,
123984,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,,,1.0,0.0,0,0,,,1.0,1.0,0.0,0.0,1.2,1.0,,,
124005,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
124026,"Martinez, Colen","Nading, Samuel",79,77,1,0,1.0,0.0,0.0,0.0,29.8037111759,,,2.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,9.12,,,,
124035,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,1.0,0.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,5.68,,,,
124037,"Martinez, Colen","Nading, Samuel",79,77,1,3,1.0,0.0,0.0,0.0,38.5202169418,,,2.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,6.859999999999999,,,,
124086,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,6.24,,,,
124087,"Martinez, Colen","Nading, Samuel",79,77,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,20.64,,,,
124088,"Martinez, Colen","Nading, Samuel",79,77,1,2,1.0,1.0,0.0,0.0,69.2314445972,,,1.0,2.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,8.82,,,,
124091,"Martinez, Colen","Nading, Samuel",79,77,1,2,,,,,,,,1.0,0.0,,,1,0,2.0,0.0,2.0,0.0,0.0,0.0,5.94,,,,
124115,"Martinez, Colen","Nading, Samuel",79,77,1,3,,,,,,,,,,,,0,0,,,,,,,,,,,
124162,"Martinez, Colen","Nading, Samuel",79,77,1,0,1.0,0.0,1.0,0.0,49.5981216431,,,1.0,0.0,1.0,0.0,1,0,1.0,1.0,2.0,2.0,0.0,0.0,5.92,,,,
124214,"Martinez, Colen","Nading, Samuel",79,77,1,3,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,5.52,,,,
124220,"Martinez, Colen","Nading, Samuel",79,77,1,2,1.0,1.0,0.0,0.0,65.6094551086,,,1.0,2.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,4.44,,,,
124241,"Martinez, Colen","Nading, Samuel",79,77,1,1,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,6.44,,2.0,1.0,1.0
124407,"Martinez, Colen","Nading, Samuel",79,77,1,3,,,,,,,,2.0,3.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,12.56,,,,
124425,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,2.0,0.0,,,1,0,1.0,1.0,1.0,1.0,0.0,0.0,3.72,,,,
124529,"Martinez, Colen","Nading, Samuel",79,77,1,3,,,,,,,,,,1.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,
124627,"Martinez, Colen","Nading, Samuel",79,77,1,3,,,,,,,,1.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,14.56,,,,
124672,"Martinez, Colen","Nading, Samuel",79,77,1,0,1.0,0.0,1.0,0.0,49.8462438583,,,1.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,5.38,,,,
124730,"Martinez, Colen","Nading, Samuel",79,77,1,1,,,,,,,,,,,,0,0,,,1.0,1.0,0.0,0.0,3.84,,2.0,1.0,1.0
124746,"Martinez, Colen","Nading, Samuel",79,77,1,0,1.0,0.0,0.0,0.0,43.8175171614,,,,,1.0,0.0,0,0,,,1.0,1.0,0.0,0.0,6.04,,,,
124775,"Martinez, Colen","Nading, Samuel",79,77,1,3,1.0,0.0,1.0,0.0,48.6332505941,,,,,,,1,0,,,1.0,1.0,0.0,0.0,1.88,,,,
124808,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,
124830,"Martinez, Colen","Nading, Samuel",79,77,1,2,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.12,,,,
124831,"Martinez, Colen","Nading, Samuel",79,77,1,2,1.0,1.0,0.0,0.0,53.4338235855,,,2.0,2.0,,,0,0,1.0,0.0,3.0,2.0,0.0,0.0,8.53,1.0,1.0,0.0,1.0
124832,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,1.0,0.0,,,1,0,2.0,0.0,2.0,0.0,0.0,0.0,2.74,,,,
124904,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,,,,,1,0,1.0,0.0,1.0,0.0,0.0,0.0,2.28,,,,
124938,"Martinez, Colen","Nading, Samuel",79,77,1,2,,,,,,,,,,,,2,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,
124942,"Martinez, Colen","Nading, Samuel",79,77,1,2,,,,,,,,1.0,2.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,5.859999999999999,,,,
124943,"Martinez, Colen","Nading, Samuel",79,77,1,2,,,,,,,,,,,,0,0,,,,,,,,,,,
124951,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,2.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,13.04,,,,
124961,"Martinez, Colen","Nading, Samuel",79,77,1,2,,,,,,,,1.0,2.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,4.42,,,,
124999,"Martinez, Colen","Nading, Samuel",79,77,1,0,1.0,0.0,1.0,0.0,45.325049758,,,1.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,6.68,,,,
125026,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,2.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,11.24,,,,
125065,"Martinez, Colen","Nading, Samuel",79,77,1,0,,,,,,,,,,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,2.64,,,,
